query_id	n_targets	n_intact	n_trimmed	n_skipped	frac_intact	mean_inframe_coverage	gene_name	pfam_id	n_exons_spanned	n_cds_exons	is_single_exon_domain	domain_length_aa	clan	clan_name
PFAM0054313	9	6	0	3	0.6666666666666666	0.7138777777777778	NOP56	PF01798	6.0	12.0	False	233.0	PF01798	
PFAM0054314	15	13	1	1	0.8666666666666667	0.9173933333333333	PTPRD	PF07679	2.0	35.0	False	92.0	CL0159	E-set
PFAM0054315	15	12	1	2	0.8	0.8069133333333334	PTPRD	PF07679	4.0	35.0	False	90.0	CL0159	E-set
PFAM0054316	15	12	0	3	0.8	0.8	PTPRD	PF13927	1.0	35.0	True	70.0	CL0159	E-set
PFAM0054317	15	12	0	3	0.8	0.8	PTPRD	PF00041	1.0	35.0	True	85.0	CL0159	E-set
PFAM0054318	15	12	0	3	0.8	0.8	PTPRD	PF00041	1.0	35.0	True	91.0	CL0159	E-set
PFAM0054319	15	12	0	3	0.8	0.8	PTPRD	PF00041	2.0	35.0	False	84.0	CL0159	E-set
PFAM0054320	15	5	0	10	0.3333333333333333	0.3333333333333333	PTPRD	PF00041	1.0	35.0	True	90.0	CL0159	E-set
PFAM0054321	15	5	0	10	0.3333333333333333	0.3333333333333333	PTPRD	PF00041	3.0	35.0	False	101.0	CL0159	E-set
PFAM0054322	15	5	0	10	0.3333333333333333	0.3333333333333333	PTPRD	PF00041	1.0	35.0	True	77.0	CL0159	E-set
PFAM0054323	15	5	0	10	0.3333333333333333	0.3333333333333333	PTPRD	PF00041	1.0	35.0	True	90.0	CL0159	E-set
PFAM0054324	15	12	0	3	0.8	0.8	PTPRD	PF00102	5.0	35.0	False	232.0	CL0031	Phosphatase
PFAM0054325	15	12	0	3	0.8	0.8	PTPRD	PF00102	6.0	35.0	False	234.0	CL0031	Phosphatase
PFAM0054327	6	4	0	2	0.6666666666666666	0.6666666666666666	MIER3	PF01448	2.0	13.0	False	49.0	PF01448	
PFAM0054328	6	4	0	2	0.6666666666666666	0.6666666666666666	MIER3	PF00249	2.0	13.0	False	45.0	CL0123	HTH
PFAM0054329	6	4	0	2	0.6666666666666666	0.6666666666666666	MIER3	PF19426	3.0	13.0	False	215.0	PF19426	
PFAM0054333	12	10	2	0	0.8333333333333334	0.9166666666666666	RPAIN	PF14766	2.0	7.0	False	40.0	PF14766	
PFAM0054334	12	6	3	3	0.5	0.701075	RPAIN	PF14767	3.0	7.0	False	67.0	PF14767	
PFAM0054335	12	4	2	6	0.3333333333333333	0.5116583333333333	RPAIN	PF14768	4.0	7.0	False	81.0	PF14768	
PFAM0054336	15	13	0	2	0.8666666666666667	0.8432933333333333	TECRL	PF21696	4.0	12.0	False	77.0	CL0072	Ubiquitin
PFAM0054337	15	7	6	2	0.4666666666666667	0.7693	TECRL	PF02544	7.0	12.0	False	152.0	CL0115	Steroid_dh
PFAM0054361	71	68	1	2	0.9577464788732394	0.9737591549295774	SIPA1L1	PF21022	3.0	20.0	False	56.0	PF21022	
PFAM0054362	71	69	1	1	0.971830985915493	0.9809647887323943	SIPA1L1	PF02145	4.0	20.0	False	183.0	PF02145	
PFAM0054363	71	69	0	2	0.971830985915493	0.971830985915493	SIPA1L1	PF00595	1.0	20.0	True	71.0	CL0466	PDZ-like
PFAM0054364	71	69	0	2	0.971830985915493	0.969925352112676	SIPA1L1	PF11881	6.0	20.0	False	246.0	PF11881	
PFAM0054367	82	74	2	6	0.9024390243902439	0.8571219512195123	SLC39A14	PF02535	7.0	8.0	False	331.0	CL0184	DMT
PFAM0054368	3	2	0	1	0.6666666666666666	0.6666666666666666	ASMT	PF08100	3.0	9.0	False	91.0	CL0123	HTH
PFAM0054369	3	2	0	1	0.6666666666666666	0.6604666666666666	ASMT	PF00891	4.0	9.0	False	72.0	CL0063	NADP_Rossmann
PFAM0054370	3	1	2	0	0.3333333333333333	0.7471333333333333	ASMT	PF00891	4.0	9.0	False	145.0	CL0063	NADP_Rossmann
PFAM0054373	2	1	1	0	0.5	0.831	RDH14	PF00106	2.0	2.0	False	213.0	CL0063	NADP_Rossmann
PFAM0054377	12	11	0	1	0.9166666666666666	0.9166666666666666	GEN1	PF00752	2.0	13.0	False	93.0	CL0280	PIN
PFAM0054378	12	9	0	3	0.75	0.7523166666666666	GEN1	PF00867	2.0	13.0	False	84.0	CL0464	5_3_exonuc_C
PFAM0054379	12	9	0	3	0.75	0.7550083333333334	GEN1	PF18704	3.0	13.0	False	61.0	CL0010	SH3
PFAM0054386	2	1	0	1	0.5	0.5	KLHL42	PF07707	1.0	3.0	True	40.0	CL0033	POZ
PFAM0054387	2	1	0	1	0.5	0.4646	KLHL42	PF24981	3.0	3.0	False	226.0	CL0186	Beta_propeller
PFAM0054416	29	29	0	0	1.0	1.0	EXOC1	PF15277	3.0	18.0	False	91.0	CL0266	PH
PFAM0054417	29	28	1	0	0.9655172413793104	0.984848275862069	EXOC1	PF09763	3.0	18.0	False	132.0	CL0020	TPR
PFAM0054418	29	27	2	0	0.9310344827586207	0.9829344827586206	EXOC1	PF20654	5.0	18.0	False	295.0	CL0020	TPR
PFAM0054419	7	6	0	1	0.8571428571428571	0.8580857142857142	P2RY8	PF00001	1.0	1.0	True	254.0	CL0192	GPCR_A
PFAM0054420	17	13	0	4	0.7647058823529411	0.7989176470588235	IL6ST	PF06328	1.0	15.0	True	94.0	CL0159	E-set
PFAM0054421	17	14	0	3	0.8235294117647058	0.8235294117647058	IL6ST	PF09240	2.0	15.0	False	86.0	CL0159	E-set
PFAM0054422	17	15	0	2	0.8823529411764706	0.8913058823529412	IL6ST	PF00041	2.0	15.0	False	92.0	CL0159	E-set
PFAM0054423	17	10	2	5	0.5882352941176471	0.6797411764705883	IL6ST	PF00041	2.0	15.0	False	78.0	CL0159	E-set
PFAM0054431	15	13	0	2	0.8666666666666667	0.8666666666666667	KDM4C	PF02375	2.0	21.0	False	35.0	CL0029	Cupin
PFAM0054432	15	12	0	3	0.8	0.8	KDM4C	PF02373	4.0	21.0	False	117.0	CL0029	Cupin
PFAM0054433	15	11	2	2	0.7333333333333333	0.8061733333333334	KDM4C	PF13831	2.0	21.0	False	36.0	CL0229	RING
PFAM0054434	15	8	3	4	0.5333333333333333	0.7333333333333333	KDM4C	PF13832	3.0	21.0	False	111.0	CL0229	RING
PFAM0054435	15	11	0	4	0.7333333333333333	0.7333333333333333	KDM4C	PF18104	1.0	21.0	True	35.0	CL0010	SH3
PFAM0054436	15	12	0	3	0.8	0.8	KDM4C	PF18104	2.0	21.0	False	35.0	CL0010	SH3
PFAM0054440	2	0	0	2	0.0	0.0	ADARB2	PF00035	1.0	10.0	True	54.0	CL0196	DSRM
PFAM0054441	2	0	0	2	0.0	0.0	ADARB2	PF00035	1.0	10.0	True	50.0	CL0196	DSRM
PFAM0054442	2	0	1	1	0.0	0.4648	ADARB2	PF02137	6.0	10.0	False	322.0	CL0109	CDA
PFAM0054443	15	12	1	2	0.8	0.8966066666666667	ASMTL	PF02545	7.0	13.0	False	196.0	CL0269	Maf
PFAM0054444	15	13	1	1	0.8666666666666667	0.9124	ASMTL	PF08100	3.0	13.0	False	86.0	CL0123	HTH
PFAM0054445	15	15	0	0	1.0	0.93648	ASMTL	PF00891	5.0	13.0	False	212.0	CL0063	NADP_Rossmann
PFAM0054446	14	9	1	4	0.6428571428571429	0.6993642857142858	ITSN1	PF12763	3.0	39.0	False	75.0	CL0220	EF_hand
PFAM0054447	14	8	0	6	0.5714285714285714	0.5714285714285714	ITSN1	PF12763	3.0	39.0	False	71.0	CL0220	EF_hand
PFAM0054448	14	7	0	7	0.5	0.4669285714285714	ITSN1	PF14604	3.0	39.0	False	54.0	CL0010	SH3
PFAM0054449	14	7	0	7	0.5	0.49502857142857143	ITSN1	PF16617	3.0	39.0	False	115.0	PF16617	
PFAM0054450	14	6	0	8	0.42857142857142855	0.42857142857142855	ITSN1	PF00018	1.0	39.0	True	45.0	CL0010	SH3
PFAM0054451	14	4	0	10	0.2857142857142857	0.2857142857142857	ITSN1	PF00018	1.0	39.0	True	45.0	CL0010	SH3
PFAM0054452	14	6	0	8	0.42857142857142855	0.42857142857142855	ITSN1	PF07653	2.0	39.0	False	57.0	CL0010	SH3
PFAM0054453	14	6	0	8	0.42857142857142855	0.42857142857142855	ITSN1	PF00018	1.0	39.0	True	44.0	CL0010	SH3
PFAM0054454	14	1	0	13	0.07142857142857142	0.08254285714285714	ITSN1	PF00621	5.0	39.0	False	180.0	CL0852	DH-like
PFAM0054455	14	1	1	12	0.07142857142857142	0.10992857142857144	ITSN1	PF16652	5.0	39.0	False	154.0	CL0266	PH
PFAM0054456	14	1	0	13	0.07142857142857142	0.10267857142857142	ITSN1	PF00168	3.0	39.0	False	96.0	CL0154	C2
PFAM0054460	25	23	0	2	0.92	0.9395600000000001	CYRIA	PF07159	10.0	10.0	False	302.0	PF07159	
PFAM0054464	3	3	0	0	1.0	0.9512333333333333	INS	PF00049	2.0	2.0	False	82.0	CL0239	Insulin
PFAM0054468	7	3	0	4	0.42857142857142855	0.42857142857142855	TMEM165	PF01169	2.0	6.0	False	73.0	CL0292	LysE
PFAM0054469	7	5	1	1	0.7142857142857143	0.7981	TMEM165	PF01169	3.0	6.0	False	75.0	CL0292	LysE
PFAM0054470	12	4	0	8	0.3333333333333333	0.4016	GLDC	PF02347	11.0	25.0	False	424.0	CL0061	PLP_aminotran
PFAM0054471	12	4	2	6	0.3333333333333333	0.5023166666666666	GLDC	PF01212	4.0	25.0	False	144.0	CL0061	PLP_aminotran
PFAM0054472	12	5	2	5	0.4166666666666667	0.5368833333333334	GLDC	PF21478	4.0	25.0	False	122.0	CL0061	PLP_aminotran
PFAM0054474	1	0	1	0	0.0	0.7668	ITPR2	PF08709	7.0	57.0	False	223.0	CL0066	Trefoil
PFAM0054475	1	0	0	1	0.0	0.0	ITPR2	PF02815	7.0	57.0	False	200.0	CL0066	Trefoil
PFAM0054476	1	0	0	1	0.0	0.0	ITPR2	PF01365	5.0	57.0	False	198.0	CL0020	TPR
PFAM0054477	1	0	0	1	0.0	0.0	ITPR2	PF01365	4.0	57.0	False	151.0	CL0020	TPR
PFAM0054478	1	0	0	1	0.0	0.0	ITPR2	PF08454	3.0	57.0	False	107.0	CL0020	TPR
PFAM0054479	1	0	0	1	0.0	0.0	ITPR2	PF00520	6.0	57.0	False	287.0	CL0030	Ion_channel
PFAM0054484	6	5	0	1	0.8333333333333334	0.8333333333333334	SNRPB	PF01423	2.0	7.0	False	73.0	CL0010	SH3
PFAM0054485	3	2	0	1	0.6666666666666666	0.8310666666666666	IDI1	PF00293	3.0	5.0	False	148.0	CL0261	NUDIX
PFAM0054486	13	5	6	2	0.38461538461538464	0.6807	RDH11	PF00106	5.0	7.0	False	201.0	CL0063	NADP_Rossmann
PFAM0054488	24	19	1	4	0.7916666666666666	0.8371833333333334	ETFRF1	PF05347	2.0	2.0	False	54.0	CL0491	LYR-like
PFAM0054495	2	1	0	1	0.5	0.7196	C17orf107	PF17688	3.0	3.0	False	189.0	PF17688	
PFAM0054497	2	2	0	0	1.0	0.921	CDC20B	PF24807	7.0	12.0	False	291.0	CL0186	Beta_propeller
PFAM0054510	10	10	0	0	1.0	0.9842000000000001	SLC25A6	PF00153	2.0	4.0	False	95.0	PF00153	
PFAM0054511	10	10	0	0	1.0	0.98759	SLC25A6	PF00153	2.0	4.0	False	94.0	PF00153	
PFAM0054512	10	8	1	1	0.8	0.8895099999999999	SLC25A6	PF00153	2.0	4.0	False	89.0	PF00153	
PFAM0054522	2	2	0	0	1.0	1.0	ESM1	PF00219	1.0	3.0	True	56.0	CL0547	GF_recep_C-rich
PFAM0054531	4	4	0	0	1.0	1.0	SNX18	PF14604	1.0	2.0	True	51.0	CL0010	SH3
PFAM0054532	4	4	0	0	1.0	1.0	SNX18	PF00787	1.0	2.0	True	75.0	PF00787	
PFAM0054533	4	2	2	0	0.5	0.82665	SNX18	PF10456	2.0	2.0	False	237.0	CL0145	Golgi-transport
PFAM0054535	3	1	0	2	0.3333333333333333	0.5833333333333334	HR	PF02373	3.0	18.0	False	88.0	CL0029	Cupin
PFAM0054540	2	2	0	0	1.0	0.9036	SGCB	PF04790	5.0	6.0	False	249.0	PF04790	
PFAM0054572	2	2	0	0	1.0	1.0	MLANA	PF14991	4.0	4.0	False	117.0	PF14991	
PFAM0054573	6	2	4	0	0.3333333333333333	0.8160666666666666	DENND1C	PF03456	3.0	23.0	False	58.0	CL0431	PF
PFAM0054574	6	3	0	3	0.5	0.6669166666666667	DENND1C	PF02141	9.0	23.0	False	202.0	CL0330	AVL9
PFAM0054575	6	3	0	3	0.5	0.5	DENND1C	PF03455	2.0	23.0	False	52.0	PF03455	
PFAM0054576	2	2	0	0	1.0	1.0	STK35	PF00069	2.0	3.0	False	321.0	CL0016	PKinase
PFAM0054579	9	5	1	3	0.5555555555555556	0.6443444444444445	GREB1	PF15782	3.0	32.0	False	151.0	PF15782	
PFAM0054580	9	3	1	5	0.3333333333333333	0.49828888888888895	GREB1	PF20688	5.0	32.0	False	304.0	PF20688	
PFAM0054581	9	3	1	5	0.3333333333333333	0.42977777777777776	GREB1	PF20692	10.0	32.0	False	720.0	CL0023	P-loop_NTPase
PFAM0054582	9	4	0	5	0.4444444444444444	0.4444444444444444	GREB1	PF20691	4.0	32.0	False	229.0	CL0110	GT-A
PFAM0054583	9	4	0	5	0.4444444444444444	0.4444444444444444	GREB1	PF20267	3.0	32.0	False	163.0	PF20267	
PFAM0054586	4	3	0	1	0.75	0.701875	NPIPA6	PF06409	7.0	8.0	False	239.0	PF06409	
PFAM0054589	4	3	1	0	0.75	0.916675	TEC	PF00169	4.0	17.0	False	105.0	CL0266	PH
PFAM0054590	4	4	0	0	1.0	1.0	TEC	PF00779	1.0	17.0	True	29.0	PF00779	
PFAM0054591	4	4	0	0	1.0	1.0	TEC	PF00018	2.0	17.0	False	47.0	CL0010	SH3
PFAM0054592	4	4	0	0	1.0	1.0	TEC	PF00017	3.0	17.0	False	84.0	CL0541	SH2-like
PFAM0054593	4	4	0	0	1.0	1.0	TEC	PF07714	6.0	17.0	False	249.0	CL0016	PKinase
PFAM0054601	7	6	0	1	0.8571428571428571	0.8080285714285714	E2F6	PF02319	2.0	7.0	False	64.0	CL0123	HTH
PFAM0054602	7	6	0	1	0.8571428571428571	0.8872142857142856	E2F6	PF16421	3.0	7.0	False	95.0	PF16421	
PFAM0054603	12	10	0	2	0.8333333333333334	0.8040333333333334	CDK8	PF00069	10.0	13.0	False	310.0	CL0016	PKinase
PFAM0054604	25	24	1	0	0.96	0.98	CSF2RA	PF18611	2.0	11.0	False	78.0	CL0159	E-set
PFAM0054605	25	24	0	1	0.96	0.96	CSF2RA	PF09240	2.0	11.0	False	93.0	CL0159	E-set
PFAM0054624	6	3	2	1	0.5	0.8275	SLCO1B3	PF03137	12.0	14.0	False	590.0	CL0015	MFS
PFAM0054625	6	5	0	1	0.8333333333333334	0.8333333333333334	SLCO1B3	PF07648	2.0	14.0	False	47.0	CL0005	Kazal
PFAM0054626	4	3	0	1	0.75	0.75	GGT6	PF01019	1.0	4.0	True	86.0	CL0052	NTN
PFAM0054629	23	13	5	5	0.5652173913043478	0.7091913043478261	CRYZL1	PF08240	4.0	12.0	False	76.0	CL0296	GroES
PFAM0054638	2	1	1	0	0.5	0.8413999999999999	LZTS1	PF06818	2.0	3.0	False	186.0	PF06818	
PFAM0054640	4	3	0	1	0.75	0.85555	COMMD8	PF22838	3.0	5.0	False	90.0	CL0813	COMMD_HN
PFAM0054641	4	3	0	1	0.75	0.79365	COMMD8	PF07258	2.0	5.0	False	63.0	PF07258	
PFAM0054644	1	0	0	1	0.0	0.0	CD274	PF07686	1.0	6.0	True	100.0	CL0159	E-set
PFAM0054645	1	1	0	0	1.0	1.0	CD274	PF08205	1.0	6.0	True	83.0	CL0159	E-set
PFAM0054654	22	22	0	0	1.0	1.0	RNF6	PF13639	1.0	3.0	True	43.0	CL0229	RING
PFAM0054662	79	78	1	0	0.9873417721518988	0.9941772151898735	ZMYND11	PF21524	2.0	14.0	False	50.0	CL0123	HTH
PFAM0054663	79	52	16	11	0.6582278481012658	0.8190506329113924	ZMYND11	PF00439	3.0	14.0	False	60.0	PF00439	
PFAM0054664	79	77	0	2	0.9746835443037974	0.9808924050632911	ZMYND11	PF00855	2.0	14.0	False	70.0	CL0010	SH3
PFAM0054665	79	78	0	1	0.9873417721518988	0.9873417721518988	ZMYND11	PF23461	2.0	14.0	False	53.0	PF23461	
PFAM0054666	79	75	0	4	0.9493670886075949	0.9493670886075949	ZMYND11	PF24324	1.0	14.0	True	36.0	CL0175	TRASH
PFAM0054667	16	7	0	9	0.4375	0.4375	SIRPB1	PF07686	1.0	5.0	True	107.0	CL0159	E-set
PFAM0054668	16	2	1	13	0.125	0.1658	SIRPB1	PF07654	1.0	5.0	True	72.0	CL0159	E-set
PFAM0054669	16	2	0	14	0.125	0.125	SIRPB1	PF07654	1.0	5.0	True	73.0	CL0159	E-set
PFAM0054674	18	14	2	2	0.7777777777777778	0.86975	GABRA2	PF02931	6.0	9.0	False	208.0	PF02931	
PFAM0054675	18	12	3	3	0.6666666666666666	0.7758166666666667	GABRA2	PF02932	2.0	9.0	False	85.0	PF02932	
PFAM0054676	18	14	0	4	0.7777777777777778	0.7777777777777778	GABRA2	PF02932	1.0	9.0	True	67.0	PF02932	
PFAM0054678	2	1	0	1	0.5	0.5	SIRPD	PF07686	1.0	4.0	True	107.0	CL0159	E-set
PFAM0054683	1	0	0	1	0.0	0.0	RLN2	PF00049	2.0	2.0	False	153.0	CL0239	Insulin
PFAM0054684	2	1	0	1	0.5	0.5	ZZEF1	PF03256	3.0	55.0	False	123.0	CL0202	GBD
PFAM0054685	2	1	0	1	0.5	0.5	ZZEF1	PF00569	2.0	55.0	False	32.0	CL0229	RING
PFAM0054686	2	1	0	1	0.5	0.5	ZZEF1	PF00569	2.0	55.0	False	42.0	CL0229	RING
PFAM0054687	1	0	1	0	0.0	0.5885	INSL6	PF00049	2.0	2.0	False	162.0	CL0239	Insulin
PFAM0054688	3	3	0	0	1.0	0.9357000000000001	RIMOC1	PF17716	5.0	6.0	False	254.0	PF17716	
PFAM0054689	13	12	0	1	0.9230769230769231	0.9158615384615385	JAK2	PF18379	3.0	23.0	False	96.0	CL0632	FERM_M
PFAM0054690	13	12	0	1	0.9230769230769231	0.9230769230769231	JAK2	PF18377	3.0	23.0	False	119.0	CL0632	FERM_M
PFAM0054691	13	12	0	1	0.9230769230769231	0.9230769230769231	JAK2	PF17887	3.0	23.0	False	80.0	CL0266	PH
PFAM0054692	13	12	0	1	0.9230769230769231	0.9230769230769231	JAK2	PF21990	3.0	23.0	False	103.0	CL0541	SH2-like
PFAM0054693	13	11	1	1	0.8461538461538461	0.8879692307692307	JAK2	PF07714	7.0	23.0	False	260.0	CL0016	PKinase
PFAM0054694	13	11	0	2	0.8461538461538461	0.8461538461538461	JAK2	PF07714	7.0	23.0	False	272.0	CL0016	PKinase
PFAM0054695	2	2	0	0	1.0	1.0	ATP8A2	PF16209	3.0	37.0	False	64.0	PF16209	
PFAM0054696	2	2	0	0	1.0	1.0	ATP8A2	PF00122	7.0	37.0	False	192.0	PF00122	
PFAM0054697	2	2	0	0	1.0	1.0	ATP8A2	PF13246	5.0	37.0	False	98.0	CL0137	HAD
PFAM0054698	2	2	0	0	1.0	0.9501999999999999	ATP8A2	PF16212	10.0	37.0	False	251.0	CL0137	HAD
PFAM0054699	13	8	0	5	0.6153846153846154	0.6338538461538461	PLCXD1	PF00388	4.0	6.0	False	100.0	CL0036	TIM_barrel
PFAM0054701	6	5	0	1	0.8333333333333334	0.8727666666666667	ATP8A1	PF16209	3.0	37.0	False	62.0	PF16209	
PFAM0054702	6	5	0	1	0.8333333333333334	0.7214666666666667	ATP8A1	PF00122	6.0	37.0	False	147.0	PF00122	
PFAM0054703	6	5	0	1	0.8333333333333334	0.8333333333333334	ATP8A1	PF13246	5.0	37.0	False	98.0	CL0137	HAD
PFAM0054704	6	5	0	1	0.8333333333333334	0.8088666666666667	ATP8A1	PF16212	10.0	37.0	False	252.0	CL0137	HAD
PFAM0054705	6	4	0	2	0.6666666666666666	0.6579666666666667	BAIAP2L2	PF08397	8.0	14.0	False	211.0	CL0145	Golgi-transport
PFAM0054706	6	5	0	1	0.8333333333333334	0.8333333333333334	BAIAP2L2	PF14604	2.0	14.0	False	46.0	CL0010	SH3
PFAM0054709	9	8	1	0	0.8888888888888888	0.9050555555555556	NOL10	PF23098	14.0	21.0	False	364.0	CL0186	Beta_propeller
PFAM0054710	9	8	0	1	0.8888888888888888	0.8888888888888888	NOL10	PF23097	3.0	21.0	False	49.0	PF23097	
PFAM0054711	9	9	0	0	1.0	1.0	NOL10	PF08159	1.0	21.0	True	27.0	PF08159	
PFAM0054716	2	0	1	1	0.0	0.3257	NUTM2D	PF12881	6.0	7.0	False	740.0	PF12881	
PFAM0054719	1	0	1	0	0.0	0.6514	NUTM2A	PF12881	6.0	7.0	False	740.0	PF12881	
PFAM0054731	21	16	3	2	0.7619047619047619	0.8518428571428571	NUP58	PF15967	16.0	16.0	False	596.0	CL0647	FG_rpt
PFAM0054733	6	0	1	5	0.0	0.4367666666666667	RCL1	PF01137	9.0	9.0	False	332.0	CL0290	EPT_RTPC
PFAM0054734	6	5	0	1	0.8333333333333334	0.7529333333333333	RCL1	PF05189	3.0	9.0	False	105.0	PF05189	
PFAM0054748	3	1	0	2	0.3333333333333333	0.46143333333333336	CPPED1	PF00149	3.0	4.0	False	183.0	CL0163	Calcineurin
PFAM0054750	8	8	0	0	1.0	1.0	NSUN7	PF21148	2.0	11.0	False	73.0	CL0795	NSUN_ferredox
PFAM0054751	8	5	1	2	0.625	0.80705	NSUN7	PF01189	4.0	11.0	False	149.0	CL0063	NADP_Rossmann
PFAM0054763	25	25	0	0	1.0	1.0	RHOH	PF00071	1.0	1.0	True	165.0	CL0023	P-loop_NTPase
PFAM0054764	8	7	1	0	0.875	0.9673875000000001	MTMR6	PF21098	3.0	14.0	False	92.0	CL0266	PH
PFAM0054765	8	8	0	0	1.0	0.94105	MTMR6	PF06602	8.0	14.0	False	340.0	CL0031	Phosphatase
PFAM0054768	4	1	3	0	0.25	0.77915	AK3	PF00406	5.0	5.0	False	180.0	CL0023	P-loop_NTPase
PFAM0054769	4	4	0	0	1.0	0.99305	AK3	PF05191	2.0	5.0	False	36.0	CL0167	Zn_Beta_Ribbon
PFAM0054772	26	26	0	0	1.0	1.0	GART	PF02844	3.0	21.0	False	101.0	CL0063	NADP_Rossmann
PFAM0054773	26	19	4	3	0.7307692307692307	0.8587038461538461	GART	PF01071	6.0	21.0	False	194.0	CL0179	ATP-grasp
PFAM0054774	26	20	2	4	0.7692307692307693	0.827276923076923	GART	PF02843	2.0	21.0	False	91.0	CL0105	Hybrid
PFAM0054775	26	21	0	5	0.8076923076923077	0.8076923076923077	GART	PF00586	3.0	21.0	False	106.0	CL0804	PurM_N-like
PFAM0054776	26	21	0	5	0.8076923076923077	0.8045192307692308	GART	PF02769	4.0	21.0	False	170.0	PF02769	
PFAM0054777	26	19	1	6	0.7307692307692307	0.7690115384615385	GART	PF00551	5.0	21.0	False	180.0	PF00551	
PFAM0054778	3	2	0	1	0.6666666666666666	0.6666666666666666	CIMIP4	PF15400	4.0	5.0	False	137.0	PF15400	
PFAM0054802	22	18	2	2	0.8181818181818182	0.8827681818181818	PLIN5	PF03036	7.0	7.0	False	366.0	CL0718	Perilipin_sf
PFAM0054803	5	2	3	0	0.4	0.8387800000000001	CDC37L1	PF08565	3.0	7.0	False	98.0	PF08565	
PFAM0054805	5	5	0	0	1.0	1.0	SNPH	PF15290	3.0	4.0	False	311.0	PF15290	
PFAM0054812	11	7	2	2	0.6363636363636364	0.7500090909090908	CPAP	PF07202	2.0	16.0	False	32.0	PF07202	
PFAM0054813	11	10	0	1	0.9090909090909091	0.9090909090909091	CPAP	PF07202	2.0	16.0	False	33.0	PF07202	
PFAM0054814	11	10	0	1	0.9090909090909091	0.9090909090909091	CPAP	PF07202	2.0	16.0	False	35.0	PF07202	
PFAM0054815	11	10	0	1	0.9090909090909091	0.9090909090909091	CPAP	PF07202	1.0	16.0	True	30.0	PF07202	
PFAM0054833	3	2	0	1	0.6666666666666666	0.6666666666666666	KLRC2	PF00059	3.0	6.0	False	94.0	CL0056	C_Lectin
PFAM0054838	3	3	0	0	1.0	1.0	TNNI2	PF00992	4.0	7.0	False	131.0	PF00992	
PFAM0054845	19	12	2	5	0.631578947368421	0.7083684210526315	METTL22	PF10294	7.0	10.0	False	159.0	CL0063	NADP_Rossmann
PFAM0054846	1	1	0	0	1.0	1.0	ANGPT4	PF00147	5.0	9.0	False	212.0	CL0422	Fibrinogen_C
PFAM0054851	9	3	5	1	0.3333333333333333	0.6653333333333333	NADK2	PF01513	3.0	12.0	False	82.0	CL0240	PFK
PFAM0054852	6	5	1	0	0.8333333333333334	0.8955166666666666	TMEM156	PF15106	4.0	6.0	False	226.0	PF15106	
PFAM0054855	15	14	0	1	0.9333333333333333	0.9333333333333333	FAM110A	PF14161	1.0	1.0	True	92.0	PF14161	
PFAM0054856	15	14	0	1	0.9333333333333333	0.9333333333333333	FAM110A	PF14160	1.0	1.0	True	106.0	PF14160	
PFAM0054858	2	1	0	1	0.5	0.63235	ATP12A	PF00690	2.0	23.0	False	68.0	PF00690	
PFAM0054859	2	2	0	0	1.0	1.0	ATP12A	PF00122	5.0	23.0	False	192.0	PF00122	
PFAM0054860	2	2	0	0	1.0	1.0	ATP12A	PF13246	3.0	23.0	False	96.0	CL0137	HAD
PFAM0054861	2	2	0	0	1.0	1.0	ATP12A	PF00702	4.0	23.0	False	142.0	CL0137	HAD
PFAM0054862	2	2	0	0	1.0	1.0	ATP12A	PF00689	6.0	23.0	False	211.0	PF00689	
PFAM0054863	6	6	0	0	1.0	1.0	DNAJC28	PF00226	1.0	1.0	True	50.0	CL0392	Chaperone-J
PFAM0054864	6	6	0	0	1.0	1.0	DNAJC28	PF09350	1.0	1.0	True	69.0	PF09350	
PFAM0054871	9	7	2	0	0.7777777777777778	0.9109555555555554	PGM2	PF02878	5.0	14.0	False	146.0	CL0754	PGM_I-III
PFAM0054872	9	7	1	1	0.7777777777777778	0.8343777777777777	PGM2	PF02879	3.0	14.0	False	106.0	CL0754	PGM_I-III
PFAM0054873	9	7	0	2	0.7777777777777778	0.8116666666666666	PGM2	PF02880	4.0	14.0	False	129.0	CL0754	PGM_I-III
PFAM0054877	9	2	0	7	0.2222222222222222	0.2222222222222222	GLIS3	PF23561	1.0	10.0	True	30.0	CL0361	C2H2-zf
PFAM0054878	9	2	0	7	0.2222222222222222	0.2222222222222222	GLIS3	PF00096	2.0	10.0	False	24.0	CL0361	C2H2-zf
PFAM0054879	9	2	0	7	0.2222222222222222	0.2222222222222222	GLIS3	PF00096	1.0	10.0	True	23.0	CL0361	C2H2-zf
PFAM0054880	9	2	0	7	0.2222222222222222	0.2222222222222222	GLIS3	PF00096	1.0	10.0	True	25.0	CL0361	C2H2-zf
PFAM0054883	12	11	0	1	0.9166666666666666	0.9173916666666666	PGCKA1	PF15770	2.0	2.0	False	306.0	PF15770	
PFAM0054887	6	6	0	0	1.0	1.0	PARP4	PF00533	2.0	33.0	False	79.0	CL0459	BRCT-like
PFAM0054888	6	6	0	0	1.0	1.0	PARP4	PF00644	5.0	33.0	False	177.0	CL0084	ADP-ribosyl
PFAM0054889	6	5	1	0	0.8333333333333334	0.9234166666666667	PARP4	PF08487	4.0	33.0	False	111.0	CL0029	Cupin
PFAM0054890	6	5	0	1	0.8333333333333334	0.9052333333333333	PARP4	PF00092	4.0	33.0	False	153.0	CL0128	vWA-like
